No,Type,X,Y,Value1,Value2,Value3,Value4,Value5,Value6
43,BouncyPlatform,2,77,4,-,-,-,-,-
44,BouncyPlatform,0,79,3,-,-,-,-,-
45,BouncyPlatform,3,80,3,-,-,-,-,-
46,BouncyPlatform,-2,87,4,-,-,-,-,-
47,BouncyPlatform,3,88,3,-,-,-,-,-
48,BouncyPlatform,-2,93,4,-,-,-,-,-
49,BouncyPlatform,0,95,4,-,-,-,-,-
50,BouncyPlatform,2,95,5,-,-,-,-,-
51,BouncyPlatform,-1,97,4,-,-,-,-,-
52,BouncyPlatform,1,99,5,-,-,-,-,-
53,BouncyPlatform,3,100,3,-,-,-,-,-
54,BouncyPlatform,-2,101,5,-,-,-,-,-
55,BouncyPlatform,0,104,5,-,-,-,101:103,102:104
56,BouncyPlatform,1,117,4,-,-,-,-,-
57,BouncyPlatform,3,117,4,-,-,-,-,-
58,BouncyPlatform,2,121,4,-,-,-,-,-
59,BouncyPlatform,-2,123,5,-,-,-,-,-
60,BouncyPlatform,3,125,4,-,-,-,-,-
61,BouncyPlatform,-1,126,3,-,-,-,-,-
62,BouncyPlatform,2,128,4,-,-,-,-,-
63,BouncyPlatform,-2,129,3,-,-,-,-,-
64,BouncyPlatform,-1,131,3,-,-,-,-,-
65,BouncyPlatform,3,131,3,-,-,-,-,-
66,BouncyPlatform,2,134,3,-,-,-,-,-
67,BouncyPlatform,3,137,3,-,-,-,-,-
68,BouncyPlatform,0,140,5,-,-,-,-,-
69,BouncyPlatform,2,140,3,-,-,-,-,-
70,BouncyPlatform,-2,142,3,-,-,-,-,-
71,BouncyPlatform,3,143,3,-,-,-,-,-
72,BouncyPlatform,1,145,5,-,-,-,-,-
73,BouncyPlatform,2,146,3,-,-,-,-,-
74,BouncyPlatform,-1,149,3,-,-,-,-,-
75,BouncyPlatform,0,150,5,-,-,-,-,-
76,BouncyPlatform,-2,152,5,-,-,-,-,-
77,BouncyPlatform,3,153,4,-,-,-,-,-
78,BouncyPlatform,2,156,4,-,-,-,-,-
79,BouncyPlatform,-1,157,5,-,-,-,-,-
80,BouncyPlatform,1,159,4,-,-,-,-,-
81,BouncyPlatform,-2,161,4,-,-,-,-,-
82,BouncyPlatform,0,162,4,-,-,-,-,-
83,BouncyPlatform,1,166,4,-,-,-,-,-
84,BouncyPlatform,3,171,4,-,-,-,-,-
85,BouncyPlatform,-2,172,3,-,-,-,-,-
86,BouncyPlatform,3,178,5,-,-,-,-,-
87,BouncyPlatform,0,179,5,-,-,-,-,-
88,BouncyPlatform,-1,67,4,2,0,3,-,-
89,BouncyPlatform,-1,117,4,2,0,3,-,-
90,BouncyPlatform,0,31,4,0,1,3,-,-
91,BouncyPlatform,1,47,4,0,1,3,-,-
92,BouncyPlatform,0,57,4,0,1,3,-,-
93,BouncyPlatform,-1,81,4,0,2,3,-,-
94,BouncyPlatform,0,85,4,0,2,3,-,-
95,BouncyPlatform,-1,89,4,0,2,3,-,-
96,BouncyPlatform,1,108,4,0,2,3,-,-
97,BouncyPlatform,0,132,4,0,1,3,-,-
98,BouncyPlatform,-2,136,4,0,2,3,-,-
99,BouncyPlatform,-1,170,4,0,1,3,-,-
100,BouncyPlatform,1,174,4,0,1,3,-,-
101,BouncyPlatform,1,113,4,-,-,-,103,104
102,BouncyPlatform,0,113,4,-,-,-,0,-
103,BouncyPlatform,-2,109,4,-,-,-,101,102
104,BouncyPlatform,-1,109,4,-,-,-,0,-
105,CrackPlatform,-2,26,,,,,,
106,CrackPlatform,3,51,,,,,,
107,CrackPlatform,-2,60,,,,,,
108,CrackPlatform,3,90,,,,,,
109,CrackPlatform,3,102,,,,,,
110,RandomSpawner,1,8,PinWheel,-,SpiderWeb,-,0,
111,RandomSpawner,-1,11,PinWheel,-,SpiderWeb,-,0,
112,RandomSpawner,-1,16,PinWheel,-,SpiderWeb,-,0,
113,RandomSpawner,1,22,PinWheel,-,SpiderWeb,-,1,
114,RandomSpawner,3,24,PinWheel,-,SpiderWeb,-,1,
115,RandomSpawner,1,29,PinWheel,-,SpiderWeb,-,1,
116,RandomSpawner,3,42,PinWheel,-,SpiderWeb,-,2,
117,RandomSpawner,-2,47,PinWheel,-,SpiderWeb,-,2,
118,RandomSpawner,1,52,PinWheel,-,SpiderWeb,-,2,
119,RandomSpawner,-2,67,PinWheel,-,SpiderWeb,-,3,
120,RandomSpawner,1,69,PinWheel,-,SpiderWeb,-,3,
121,RandomSpawner,-2,71,PinWheel,-,SpiderWeb,-,3,
122,RandomSpawner,3,98,PinWheel,-,SpiderWeb,-,4,
123,RandomSpawner,0,100,PinWheel,-,SpiderWeb,-,4,
124,RandomSpawner,2,103,PinWheel,-,SpiderWeb,-,4,
125,RandomSpawner,3,123,PinWheel,-,SpiderWeb,-,5,
126,RandomSpawner,1,126,PinWheel,-,SpiderWeb,-,5,
127,RandomSpawner,3,128,PinWheel,-,SpiderWeb,-,5,
128,RandomSpawner,3,130,PinWheel,-,SpiderWeb,-,6,
129,RandomSpawner,2,139,PinWheel,-,SpiderWeb,-,6,
130,RandomSpawner,3,142,PinWheel,-,SpiderWeb,-,6,
131,RandomSpawner,-1,155,PinWheel,-,SpiderWeb,-,7,
132,RandomSpawner,1,155,PinWheel,-,SpiderWeb,-,7,
133,RandomSpawner,1,161,PinWheel,-,SpiderWeb,-,7,
134,RandomSpawner,1,179,PinWheel,-,SpiderWeb,-,8,
135,RandomSpawner,-1,180,PinWheel,-,SpiderWeb,-,8,
136,RandomSpawner,2,180,PinWheel,-,SpiderWeb,-,8,
137,Rocket,-1,123,,,,,,
138,Rocket,2,70,,,,,,
139,Magnet,-1,139,,,,,,
140,Magnet,0,98,,,,,,
141,Magnet,0,35,,,,,,
142,ItemBox,0,155,,,,,,
143,ItemBox,-2,78,,,,,,
144,ItemBox,-2,69,,,,,,
